,批次序号,原片材质,原片序号,产品id,产品x坐标,产品y坐标,产品x方向长度,产品y方向长度
2520,4,NBSY-0218SD,392,25236,2156.0,0,278.0,343.0
2521,4,NBSY-0218SD,392,25236,2156.0,0,278.0,343.0
2522,4,NBSY-0218SD,393,25799,2241.0,0,198.0,348.0
2523,4,NBSY-0218SD,393,25125,0,0,2241.0,400.0
2524,4,NBSY-0218SD,393,25886,0,400.0,595.0,400.0
2525,4,NBSY-0218SD,393,25887,0,800.0,576.0,399.0
2526,4,NBSY-0218SD,393,25746,576.0,800.0,848.0,398.0
2527,4,NBSY-0218SD,393,25912,972.0,400.0,1468.0,38.0
2528,4,NBSY-0218SD,393,25881,1424.0,800.0,583.0,398.0
2529,4,NBSY-0218SD,393,25749,2007.0,800.0,418.0,381.0
2530,4,NBSY-0218SD,393,25749,2007.0,800.0,418.0,381.0
2531,4,NBSY-0218SD,394,25790,0,398.0,2398.0,398.0
2532,4,NBSY-0218SD,394,25786,2148.0,796.0,278.0,343.0
2533,4,NBSY-0218SD,394,25834,0,796.0,2148.0,398.0
2534,4,NBSY-0218SD,394,25834,0,796.0,2148.0,398.0
2535,4,NBSY-0218SD,395,25106,1019.0,398.0,533.5,394.0
2536,4,NBSY-0218SD,395,25513,1439.5,795.0,48.0,395.0
2537,4,NBSY-0218SD,395,25760,1487.5,795.0,48.0,395.0
2538,4,NBSY-0218SD,395,25144,0,398.0,710.0,397.0
2539,4,NBSY-0218SD,395,25182,2232.5,795.0,200.0,353.0
2540,4,NBSY-0218SD,395,25151,2251.5,398.0,162.0,377.0
2541,4,NBSY-0218SD,395,25706,710.0,398.0,309.0,397.0
2542,4,NBSY-0218SD,395,25889,0,0,2148.0,398.0
2543,4,NBSY-0218SD,395,25758,1552.5,398.0,699.0,388.0
2544,4,NBSY-0218SD,395,25245,1535.5,795.0,697.0,386.0
2545,4,NBSY-0218SD,395,25388,2148.0,0,278.0,298.0
2546,4,NBSY-0218SD,395,25388,2148.0,0,278.0,298.0
2547,4,NBSY-0218SD,396,25373,0,0,1439.5,395.0
2548,4,NBSY-0218SD,396,25907,0,395.0,1439.5,395.0
2549,4,NBSY-0218SD,396,25800,2369.0,790.0,58.0,367.0
2550,4,NBSY-0218SD,396,25648,1439.5,395.0,967.0,384.5
2551,4,NBSY-0218SD,396,25335,2235.0,0,162.0,377.0
2552,4,NBSY-0218SD,396,25553,0,790.0,2369.0,392.5
2553,4,NBSY-0218SD,396,25553,0,790.0,2369.0,392.5
2554,4,NBSY-0218SD,397,25529,0,782.0,2252.0,390.0
2555,4,NBSY-0218SD,397,25815,0,0,2021.5,392.0
2556,4,NBSY-0218SD,397,25747,2339.5,0,58.0,302.0
2557,4,NBSY-0218SD,397,25761,2252.0,782.0,158.0,348.0
2558,4,NBSY-0218SD,397,25116,2021.5,0,318.0,392.0
2559,4,NBSY-0218SD,397,25232,2252.0,392.0,161.0,248.0
2560,4,NBSY-0218SD,397,25232,2252.0,392.0,161.0,248.0
2561,4,NBSY-0218SD,398,25868,0,0,795.5,383.0
2562,4,NBSY-0218SD,398,25220,1993.5,0,358.0,383.0
2563,4,NBSY-0218SD,398,25092,795.5,0,1198.0,383.0
2564,4,NBSY-0218SD,398,25351,1903.0,383.0,537.0,289.0
2565,4,NBSY-0218SD,398,25784,458.0,383.0,1445.0,380.0
2566,4,NBSY-0218SD,398,25559,2351.5,0,58.0,310.0
2567,4,NBSY-0218SD,398,25216,0,383.0,458.0,380.5
2568,4,NBSY-0218SD,398,25216,0,383.0,458.0,380.5
2569,4,NBSY-0218SD,399,25874,0,380.0,2398.0,380.0
2570,4,NBSY-0218SD,399,25577,2098.0,760.0,300.0,380.0
2571,4,NBSY-0218SD,399,25451,0,760.0,2098.0,380.0
2572,4,NBSY-0218SD,399,25451,0,760.0,2098.0,380.0
2573,4,NBSY-0218SD,400,25730,1573.5,0,358.0,380.0
2574,4,NBSY-0218SD,400,25847,1931.5,0,358.0,380.0
2575,4,NBSY-0218SD,400,25872,1418.5,380.0,358.0,380.0
2576,4,NBSY-0218SD,400,25189,2026.0,760.0,376.0,379.0
2577,4,NBSY-0218SD,400,25647,0,0,1098.0,380.0
2578,4,NBSY-0218SD,400,25561,2289.5,0,128.0,350.0
2579,4,NBSY-0218SD,400,25729,2232.5,380.0,158.0,338.0
2580,4,NBSY-0218SD,400,25227,2390.5,380.0,48.0,253.0
2581,4,NBSY-0218SD,400,25470,0,380.0,1418.5,380.0
2582,4,NBSY-0218SD,400,25501,838.0,760.0,732.0,379.0
2583,4,NBSY-0218SD,400,25820,1098.0,0,475.5,380.0
2584,4,NBSY-0218SD,400,25702,1776.5,380.0,456.0,379.0
2585,4,NBSY-0218SD,400,25794,1570.0,760.0,456.0,379.0
2586,4,NBSY-0218SD,400,25794,1570.0,760.0,456.0,379.0
2587,4,NBSY-0218SD,401,25871,1007.0,756.0,898.0,377.0
2588,4,NBSY-0218SD,401,25205,538.0,0,574.0,378.0
2589,4,NBSY-0218SD,401,25416,1112.0,0,634.0,378.0
2590,4,NBSY-0218SD,401,25421,0,378.0,634.0,378.0
2591,4,NBSY-0218SD,401,25535,634.0,378.0,574.0,378.0
2592,4,NBSY-0218SD,401,25767,1208.0,378.0,574.0,378.0
2593,4,NBSY-0218SD,401,25924,0,756.0,634.0,378.0
2594,4,NBSY-0218SD,401,25307,2284.0,756.0,118.0,238.0
2595,4,NBSY-0218SD,401,25670,634.0,756.0,373.0,378.0
2596,4,NBSY-0218SD,401,25211,1905.0,756.0,379.0,376.0
2597,4,NBSY-0218SD,401,25613,1746.0,0,694.0,58.0
2598,4,NBSY-0218SD,401,25591,1782.0,378.0,658.0,338.0
2599,4,NBSY-0218SD,401,25591,1782.0,378.0,658.0,338.0
2600,4,NBSY-0218SD,402,25270,752.0,377.0,1688.0,58.0
2601,4,NBSY-0218SD,402,25910,0,0,1822.0,377.0
2602,4,NBSY-0218SD,402,25665,0,377.0,752.0,377.0
2603,4,NBSY-0218SD,402,25331,1993.0,754.0,376.0,377.0
2604,4,NBSY-0218SD,402,25755,0,754.0,930.0,377.0
2605,4,NBSY-0218SD,402,25793,930.0,754.0,1063.0,377.0
2606,4,NBSY-0218SD,402,25425,2369.0,754.0,58.0,262.0
2607,4,NBSY-0218SD,402,25425,2369.0,754.0,58.0,262.0
2608,4,NBSY-0218SD,403,25782,2251.5,377.0,158.0,338.0
2609,4,NBSY-0218SD,403,25491,2214.0,754.0,158.0,338.0
2610,4,NBSY-0218SD,403,25810,1816.0,377.0,435.5,376.0
2611,4,NBSY-0218SD,403,25876,0,0,2338.0,377.0
2612,4,NBSY-0218SD,403,25231,0,377.0,1135.0,377.0
2613,4,NBSY-0218SD,403,25671,1135.0,377.0,681.0,377.0
2614,4,NBSY-0218SD,403,25754,0,754.0,1135.0,377.0
2615,4,NBSY-0218SD,403,25933,1135.0,754.0,681.0,377.0
2616,4,NBSY-0218SD,403,25933,1135.0,754.0,681.0,377.0
2617,4,NBSY-0218SD,404,25854,0,751.0,901.5,374.0
2618,4,NBSY-0218SD,404,25623,671.0,0,309.5,376.0
2619,4,NBSY-0218SD,404,25652,2225.5,0,118.0,238.0
2620,4,NBSY-0218SD,404,25569,1712.5,0,513.0,372.5
2621,4,NBSY-0218SD,404,25481,0,0,671.0,376.0
2622,4,NBSY-0218SD,404,25418,901.5,751.0,732.0,374.0
2623,4,NBSY-0218SD,404,25740,980.5,0,732.0,375.0
2624,4,NBSY-0218SD,404,25935,1633.5,751.0,732.0,374.0
2625,4,NBSY-0218SD,404,25935,1633.5,751.0,732.0,374.0
2626,4,NBSY-0218SD,405,25788,873.0,746.5,546.0,370.0
2627,4,NBSY-0218SD,405,25637,489.0,746.5,384.0,371.0
2628,4,NBSY-0218SD,405,25206,0,0,778.0,373.5
2629,4,NBSY-0218SD,405,25904,778.0,0,778.0,373.5
2630,4,NBSY-0218SD,405,25357,0,373.5,2298.0,373.0
2631,4,NBSY-0218SD,405,25669,2298.0,373.5,118.0,238.0
2632,4,NBSY-0218SD,405,25603,2069.0,0,330.0,348.0
2633,4,NBSY-0218SD,405,25467,0,746.5,489.0,372.0
2634,4,NBSY-0218SD,405,25316,1419.0,746.5,536.0,365.0
2635,4,NBSY-0218SD,405,25835,1556.0,0,513.0,372.5
2636,4,NBSY-0218SD,405,25835,1556.0,0,513.0,372.5
2637,4,NBSY-0218SD,406,25143,928.0,741.0,627.0,362.0
2638,4,NBSY-0218SD,406,25207,439.0,741.0,489.0,363.0
2639,4,NBSY-0218SD,406,25527,0,0,2021.5,371.0
2640,4,NBSY-0218SD,406,25860,1555.0,741.0,885.0,308.0
2641,4,NBSY-0218SD,406,25272,0,741.0,439.0,364.0
2642,4,NBSY-0218SD,406,25787,0,371.0,2348.0,370.0
2643,4,NBSY-0218SD,406,25787,0,371.0,2348.0,370.0
2644,4,NBSY-0218SD,407,25251,579.0,361.0,1525.5,360.0
2645,4,NBSY-0218SD,407,25588,0,721.0,597.0,360.0
2646,4,NBSY-0218SD,407,25759,0,0,801.0,361.0
2647,4,NBSY-0218SD,407,25152,2119.0,721.0,319.0,345.0
2648,4,NBSY-0218SD,407,25789,801.0,0,1639.0,58.0
2649,4,NBSY-0218SD,407,25132,1329.0,721.0,790.0,359.5
2650,4,NBSY-0218SD,407,25287,597.0,721.0,732.0,360.0
2651,4,NBSY-0218SD,407,25668,2104.5,361.0,325.5,339.5
2652,4,NBSY-0218SD,407,25668,2104.5,361.0,325.5,339.5
2653,4,NBSY-0218SD,408,25354,0,0,1132.0,359.0
2654,4,NBSY-0218SD,408,25813,0,359.0,2298.0,359.0
2655,4,NBSY-0218SD,408,25870,2298.0,359.0,118.0,238.0
2656,4,NBSY-0218SD,408,25113,1632.0,718.0,792.0,357.0
2657,4,NBSY-0218SD,408,25612,0,718.0,939.0,358.5
2658,4,NBSY-0218SD,408,25896,939.0,718.0,693.0,358.0
2659,4,NBSY-0218SD,408,25267,1132.0,0,732.0,359.0
2660,4,NBSY-0218SD,408,25267,1132.0,0,732.0,359.0
2661,4,NBSY-0218SD,409,25120,0,0,2360.0,357.0
2662,4,NBSY-0218SD,409,25618,0,708.5,1822.0,350.0
2663,4,NBSY-0218SD,409,25289,1538.5,357.0,548.0,349.0
2664,4,NBSY-0218SD,409,25792,0,357.0,815.5,351.5
2665,4,NBSY-0218SD,409,25350,2086.5,357.0,322.0,349.0
2666,4,NBSY-0218SD,409,25930,2287.0,708.5,118.0,238.0
2667,4,NBSY-0218SD,409,25859,1822.0,708.5,465.0,349.0
2668,4,NBSY-0218SD,409,25859,1822.0,708.5,465.0,349.0
2669,4,NBSY-0218SD,410,25477,1894.0,350.0,462.0,346.0
2670,4,NBSY-0218SD,410,25274,0,350.0,1198.0,348.0
2671,4,NBSY-0218SD,410,25516,0,698.0,1243.0,348.0
2672,4,NBSY-0218SD,410,25431,1613.0,0,753.0,348.0
2673,4,NBSY-0218SD,410,25828,0,0,1148.0,350.0
2674,4,NBSY-0218SD,410,25936,1148.0,0,465.0,349.0
2675,4,NBSY-0218SD,410,25836,1198.0,350.0,696.0,348.0
2676,4,NBSY-0218SD,410,25836,1198.0,350.0,696.0,348.0
2677,4,NBSY-0218SD,411,25574,0,694.0,838.0,346.5
2678,4,NBSY-0218SD,411,25571,838.0,694.0,1067.0,342.0
2679,4,NBSY-0218SD,411,25595,2211.0,347.0,229.0,279.5
2680,4,NBSY-0218SD,411,25240,1202.0,347.0,269.0,347.0
2681,4,NBSY-0218SD,411,25551,1471.0,347.0,269.0,347.0
2682,4,NBSY-0218SD,411,25917,0,0,1748.0,347.0
2683,4,NBSY-0218SD,411,25281,0,347.0,579.0,347.0
2684,4,NBSY-0218SD,411,25684,901.0,347.0,301.0,347.0
2685,4,NBSY-0218SD,411,25498,1740.0,347.0,471.0,339.0
2686,4,NBSY-0218SD,411,25600,579.0,347.0,322.0,347.0
2687,4,NBSY-0218SD,411,25679,1905.0,694.0,430.0,339.0
2688,4,NBSY-0218SD,411,25679,1905.0,694.0,430.0,339.0
2689,4,NBSY-0218SD,412,25744,0,0,1067.0,342.0
2690,4,NBSY-0218SD,412,25809,1222.0,683.0,1218.0,58.0
2691,4,NBSY-0218SD,412,25456,2076.3,342.0,344.0,300.0
2692,4,NBSY-0218SD,412,25920,1067.0,0,749.0,342.0
2693,4,NBSY-0218SD,412,25753,1816.0,0,508.0,330.0
2694,4,NBSY-0218SD,412,25198,0,342.0,930.0,341.0
2695,4,NBSY-0218SD,412,25602,0,683.0,1222.0,337.0
2696,4,NBSY-0218SD,412,25136,930.0,342.0,766.0,338.0
2697,4,NBSY-0218SD,412,25136,930.0,342.0,766.0,338.0
2698,4,NBSY-0218SD,413,25657,2157.0,666.0,277.0,286.0
2699,4,NBSY-0218SD,413,25154,1589.5,0,792.0,329.0
2700,4,NBSY-0218SD,413,25372,0,336.0,2389.0,330.0
2701,4,NBSY-0218SD,413,25624,0,666.0,1859.0,330.0
2702,4,NBSY-0218SD,413,25194,1859.0,666.0,298.0,330.0
2703,4,NBSY-0218SD,413,25778,815.5,0,774.0,330.5
2704,4,NBSY-0218SD,413,25778,815.5,0,774.0,330.5
2705,4,NBSY-0218SD,414,25840,2202.5,0,229.0,279.5
2706,4,NBSY-0218SD,414,25277,1410.5,0,792.0,329.0
2707,4,NBSY-0218SD,414,25463,1196.8,330.0,792.0,329.0
2708,4,NBSY-0218SD,414,25564,0,659.0,922.0,329.0
2709,4,NBSY-0218SD,414,25280,922.0,659.0,777.0,329.0
2710,4,NBSY-0218SD,414,25632,1988.8,330.0,401.0,328.0
2711,4,NBSY-0218SD,414,25156,0,0,1410.5,330.0
2712,4,NBSY-0218SD,414,25578,1699.0,659.0,660.0,328.0
2713,4,NBSY-0218SD,414,25578,1699.0,659.0,660.0,328.0
2714,4,NBSY-0218SD,415,25334,0,329.0,783.0,328.0
2715,4,NBSY-0218SD,415,25531,2086.0,657.0,344.0,300.0
2716,4,NBSY-0218SD,415,25347,1648.0,0,792.0,309.5
2717,4,NBSY-0218SD,415,25288,0,657.0,675.0,327.0
2718,4,NBSY-0218SD,415,25901,0,0,866.0,329.0
2719,4,NBSY-0218SD,415,25518,675.0,657.0,778.0,326.0
2720,4,NBSY-0218SD,415,25911,1453.0,657.0,633.0,325.0
2721,4,NBSY-0218SD,415,25159,783.0,329.0,770.0,328.0
2722,4,NBSY-0218SD,415,25714,1553.0,329.0,370.0,328.0
2723,4,NBSY-0218SD,415,25882,1923.0,329.0,370.0,328.0
2724,4,NBSY-0218SD,415,25882,1923.0,329.0,370.0,328.0
2725,4,NBSY-0218SD,416,25258,732.0,0,638.0,320.0
2726,4,NBSY-0218SD,416,25268,2087.0,323.5,344.0,299.5
2727,4,NBSY-0218SD,416,25415,1370.0,0,638.0,320.0
2728,4,NBSY-0218SD,416,25476,0,643.5,1494.0,319.0
2729,4,NBSY-0218SD,416,25617,1546.0,323.5,541.0,319.0
2730,4,NBSY-0218SD,416,25757,0,323.5,638.0,320.0
2731,4,NBSY-0218SD,416,25822,1276.0,323.5,270.0,320.0
2732,4,NBSY-0218SD,416,25885,638.0,323.5,638.0,320.0
2733,4,NBSY-0218SD,416,25173,1494.0,643.5,819.0,318.0
2734,4,NBSY-0218SD,416,25773,0,0,732.0,323.5
2735,4,NBSY-0218SD,416,25773,0,0,732.0,323.5
2736,4,NBSY-0218SD,417,25579,1429.5,0,378.5,310.0
2737,4,NBSY-0218SD,417,25797,1089.0,319.0,811.0,307.0
2738,4,NBSY-0218SD,417,25241,0,631.0,1447.5,310.0
2739,4,NBSY-0218SD,417,25511,0,0,1429.5,319.0
2740,4,NBSY-0218SD,417,25492,1447.5,631.0,261.0,310.0
2741,4,NBSY-0218SD,417,25737,0,319.0,1089.0,312.0
2742,4,NBSY-0218SD,417,25218,1808.0,0,434.0,308.0
2743,4,NBSY-0218SD,417,25858,1900.0,319.0,526.0,306.5
2744,4,NBSY-0218SD,417,25858,1900.0,319.0,526.0,306.5
2745,4,NBSY-0218SD,418,25256,0,917.0,2198.0,298.0
2746,4,NBSY-0218SD,418,25667,1480.0,310.0,566.0,298.0
2747,4,NBSY-0218SD,418,25457,0,310.0,1480.0,309.0
2748,4,NBSY-0218SD,418,25500,0,0,1447.5,310.0
2749,4,NBSY-0218SD,418,25433,1783.0,619.0,598.0,298.0
2750,4,NBSY-0218SD,418,25733,1447.5,0,833.0,302.0
2751,4,NBSY-0218SD,418,25397,2046.0,310.0,298.0,298.0
2752,4,NBSY-0218SD,418,25397,2046.0,310.0,298.0,298.0
2753,4,NBSY-0218SD,419,25791,1368.0,596.0,772.0,297.0
2754,4,NBSY-0218SD,419,25461,0,0,1235.0,298.0
2755,4,NBSY-0218SD,419,25599,0,298.0,1235.0,298.0
2756,4,NBSY-0218SD,419,25393,1781.0,894.0,537.0,289.0
2757,4,NBSY-0218SD,419,25596,1235.0,0,598.0,298.0
2758,4,NBSY-0218SD,419,25897,1833.0,0,598.0,298.0
2759,4,NBSY-0218SD,419,25785,0,596.0,1368.0,298.0
2760,4,NBSY-0218SD,419,25841,1235.0,298.0,698.0,298.0
2761,4,NBSY-0218SD,419,25649,1933.0,298.0,298.0,298.0
2762,4,NBSY-0218SD,419,25655,0,894.0,1781.0,298.0
2763,4,NBSY-0218SD,419,25655,0,894.0,1781.0,298.0
2764,4,NBSY-0218SD,420,25727,2188.0,881.0,252.0,264.0
2765,4,NBSY-0218SD,420,25296,900.0,881.0,553.0,280.5
2766,4,NBSY-0218SD,420,25641,0,297.0,777.0,295.0
2767,4,NBSY-0218SD,420,25546,0,881.0,900.0,287.5
2768,4,NBSY-0218SD,420,25497,1453.0,881.0,735.0,278.0
2769,4,NBSY-0218SD,420,25550,772.0,0,689.0,297.0
2770,4,NBSY-0218SD,420,25687,777.0,297.0,1188.0,290.0
2771,4,NBSY-0218SD,420,25704,1974.0,592.0,339.0,276.0
2772,4,NBSY-0218SD,420,25865,1965.0,297.0,456.0,279.0
2773,4,NBSY-0218SD,420,25902,0,592.0,801.0,289.0
2774,4,NBSY-0218SD,420,25371,801.0,592.0,580.5,289.0
2775,4,NBSY-0218SD,420,25391,1381.5,592.0,592.5,289.0
2776,4,NBSY-0218SD,420,25413,1461.0,0,794.0,297.0
2777,4,NBSY-0218SD,420,25413,1461.0,0,794.0,297.0
2778,4,NBSY-0218SD,421,25878,1198.0,287.0,771.0,277.5
2779,4,NBSY-0218SD,421,25839,0,287.0,1198.0,280.0
2780,4,NBSY-0218SD,421,25229,1783.0,0,305.0,269.0
2781,4,NBSY-0218SD,421,25293,1969.0,287.0,408.0,269.0
2782,4,NBSY-0218SD,421,25884,0,567.0,1828.0,280.0
2783,4,NBSY-0218SD,421,25291,1828.0,567.0,423.0,268.0
2784,4,NBSY-0218SD,421,25478,0,847.0,2398.0,280.0
2785,4,NBSY-0218SD,421,25926,2088.0,0,260.0,262.0
2786,4,NBSY-0218SD,421,25926,2088.0,0,260.0,262.0
2787,4,NBSY-0218SD,422,25575,0,277.5,1622.0,261.0
2788,4,NBSY-0218SD,422,25435,1886.0,798.5,488.0,238.0
2789,4,NBSY-0218SD,422,25866,0,538.5,1332.0,260.0
2790,4,NBSY-0218SD,422,25908,1332.0,538.5,883.0,258.0
2791,4,NBSY-0218SD,422,25928,0,798.5,912.0,258.0
2792,4,NBSY-0218SD,422,25502,2103.0,0,255.0,267.0
2793,4,NBSY-0218SD,422,25273,1387.0,0,716.0,259.5
2794,4,NBSY-0218SD,422,25537,825.0,0,562.0,261.0
2795,4,NBSY-0218SD,422,25611,912.0,798.5,459.0,258.0
2796,4,NBSY-0218SD,422,25674,1622.0,277.5,459.0,259.5
2797,4,NBSY-0218SD,422,25459,2081.0,277.5,338.0,118.0
2798,4,NBSY-0218SD,422,25903,1371.0,798.5,515.0,258.0
2799,4,NBSY-0218SD,422,25903,1371.0,798.5,515.0,258.0
2800,4,NBSY-0218SD,423,25238,1641.0,502.5,703.5,242.0
2801,4,NBSY-0218SD,423,25365,0,254.5,1198.0,248.0
2802,4,NBSY-0218SD,423,25780,1198.0,254.5,1198.0,248.0
2803,4,NBSY-0218SD,423,25462,580.0,0,1040.0,252.0
2804,4,NBSY-0218SD,423,25585,1620.0,0,713.0,249.5
2805,4,NBSY-0218SD,423,25408,0,502.5,643.0,248.0
2806,4,NBSY-0218SD,423,25453,1810.0,750.5,461.0,237.0
2807,4,NBSY-0218SD,423,25308,643.0,502.5,998.0,248.0
2808,4,NBSY-0218SD,423,25407,0,0,580.0,254.5
2809,4,NBSY-0218SD,423,25359,0,750.5,948.0,248.0
2810,4,NBSY-0218SD,423,25359,0,750.5,948.0,248.0
2811,4,NBSY-0218SD,424,25153,0,926.5,473.0,212.5
2812,4,NBSY-0218SD,424,25118,0,481.0,452.0,229.0
2813,4,NBSY-0218SD,424,25909,1540.5,242.0,461.0,237.0
2814,4,NBSY-0218SD,424,25434,2001.5,242.0,408.0,214.0
2815,4,NBSY-0218SD,424,25715,1376.0,481.0,522.0,223.0
2816,4,NBSY-0218SD,424,25851,1898.0,481.0,522.0,220.0
2817,4,NBSY-0218SD,424,25534,473.0,926.5,1967.0,58.0
2818,4,NBSY-0218SD,424,25654,1273.0,710.0,560.0,213.5
2819,4,NBSY-0218SD,424,25565,452.0,481.0,924.0,225.5
2820,4,NBSY-0218SD,424,25310,1542.7,0,639.5,239.0
2821,4,NBSY-0218SD,424,25361,0,242.0,630.5,239.0
2822,4,NBSY-0218SD,424,25664,712.7,0,830.0,240.0
2823,4,NBSY-0218SD,424,25699,630.5,242.0,910.0,239.0
2824,4,NBSY-0218SD,424,25724,1833.0,710.0,495.0,213.0
2825,4,NBSY-0218SD,424,25186,0,710.0,636.5,216.5
2826,4,NBSY-0218SD,424,25837,636.5,710.0,636.5,216.5
2827,4,NBSY-0218SD,424,25837,636.5,710.0,636.5,216.5
2828,4,NBSY-0218SD,425,25915,0,809.5,2301.0,188.0
2829,4,NBSY-0218SD,425,25242,0,413.5,836.0,198.0
2830,4,NBSY-0218SD,425,25235,1484.5,611.5,719.0,178.0
2831,4,NBSY-0218SD,425,25150,1230.0,148.0,1210.0,58.0
2832,4,NBSY-0218SD,425,25171,1230.0,0,1210.0,148.0
2833,4,NBSY-0218SD,425,25333,0,997.5,1044.0,178.0
2834,4,NBSY-0218SD,425,25768,1044.0,997.5,1043.0,177.5
2835,4,NBSY-0218SD,425,25651,0,212.5,2201.0,201.0
2836,4,NBSY-0218SD,425,25401,836.0,413.5,488.0,198.0
2837,4,NBSY-0218SD,425,25294,0,0,408.0,212.5
2838,4,NBSY-0218SD,425,25750,2040.0,413.5,381.0,58.0
2839,4,NBSY-0218SD,425,25100,1324.0,413.5,716.0,198.0
2840,4,NBSY-0218SD,425,25646,0,611.5,774.0,198.0
2841,4,NBSY-0218SD,425,25327,774.0,611.5,710.5,182.5
2842,4,NBSY-0218SD,425,25327,774.0,611.5,710.5,182.5
2843,4,NBSY-0218SD,426,25228,564.0,864.5,756.0,92.5
2844,4,NBSY-0218SD,426,25304,1438.0,1057.0,660.0,58.0
2845,4,NBSY-0218SD,426,25117,0,979.0,488.0,78.0
2846,4,NBSY-0218SD,426,25485,0,177.0,428.0,161.0
2847,4,NBSY-0218SD,426,25905,488.0,979.0,488.0,78.0
2848,4,NBSY-0218SD,426,25825,0,1135.0,1760.0,65.0
2849,4,NBSY-0218SD,426,25639,1760.0,1135.0,584.5,58.0
2850,4,NBSY-0218SD,426,25752,0,338.0,661.5,154.5
2851,4,NBSY-0218SD,426,25224,0,625.0,617.0,121.5
2852,4,NBSY-0218SD,426,25278,1739.0,492.5,593.0,132.0
2853,4,NBSY-0218SD,426,25319,617.0,625.0,617.0,121.5
2854,4,NBSY-0218SD,426,25309,1234.0,625.0,981.5,121.5
2855,4,NBSY-0218SD,426,25336,1755.0,0,594.5,175.5
2856,4,NBSY-0218SD,426,25379,1569.5,338.0,609.0,132.5
2857,4,NBSY-0218SD,426,25446,692.0,0,1063.0,177.0
2858,4,NBSY-0218SD,426,25119,0,746.5,1839.0,118.0
2859,4,NBSY-0218SD,426,25184,428.0,177.0,488.0,158.0
2860,4,NBSY-0218SD,426,25096,916.0,177.0,488.0,158.0
2861,4,NBSY-0218SD,426,25311,1839.0,746.5,599.0,115.0
2862,4,NBSY-0218SD,426,25314,976.0,979.0,438.0,78.0
2863,4,NBSY-0218SD,426,25686,0,864.5,564.0,114.5
2864,4,NBSY-0218SD,426,25340,1414.0,979.0,488.0,78.0
2865,4,NBSY-0218SD,426,25661,661.5,338.0,908.0,148.0
2866,4,NBSY-0218SD,426,25141,1404.0,177.0,488.0,158.0
2867,4,NBSY-0218SD,426,25166,0,492.5,817.0,132.5
2868,4,NBSY-0218SD,426,25312,1892.0,177.0,488.0,158.0
2869,4,NBSY-0218SD,426,25339,817.0,492.5,461.0,132.5
2870,4,NBSY-0218SD,426,25526,1278.0,492.5,461.0,132.5
2871,4,NBSY-0218SD,426,25197,0,1057.0,562.0,78.0
2872,4,NBSY-0218SD,426,25576,1320.0,864.5,800.0,92.5
2873,4,NBSY-0218SD,426,25405,1902.0,979.0,438.0,78.0
2874,4,NBSY-0218SD,426,25439,562.0,1057.0,438.0,78.0
2875,4,NBSY-0218SD,426,25621,1000.0,1057.0,438.0,78.0
2876,4,NBSY-0218SD,426,25621,1000.0,1057.0,438.0,78.0
2877,5,NBSY-0218SD,428,25594,0,58.0,759.0,58.0
2878,5,NBSY-0218SD,428,25094,0,116.0,2138.0,58.0
2879,5,NBSY-0218SD,428,25370,1780.0,348.0,474.0,48.0
2880,5,NBSY-0218SD,428,25403,759.0,58.0,968.0,58.0
2881,5,NBSY-0218SD,428,25728,0,174.0,1738.0,58.0
2882,5,NBSY-0218SD,428,25883,0,232.0,811.0,58.0
2883,5,NBSY-0218SD,428,25392,811.0,232.0,936.0,58.0
2884,5,NBSY-0218SD,428,25121,0,290.0,2218.0,58.0
2885,5,NBSY-0218SD,428,25265,0,348.0,1780.0,58.0
2886,5,NBSY-0218SD,428,25438,0,406.0,947.0,58.0
2887,5,NBSY-0218SD,428,25460,947.0,406.0,811.0,58.0
2888,5,NBSY-0218SD,428,25486,0,464.0,947.0,58.0
2889,5,NBSY-0218SD,428,25807,1758.0,406.0,494.0,48.0
2890,5,NBSY-0218SD,428,25811,947.0,464.0,811.0,58.0
2891,5,NBSY-0218SD,428,25317,0,522.0,1183.0,58.0
2892,5,NBSY-0218SD,428,25660,0,580.0,2148.0,58.0
2893,5,NBSY-0218SD,428,25432,0,638.0,2228.0,58.0
2894,5,NBSY-0218SD,428,25522,1183.0,522.0,727.0,58.0
2895,5,NBSY-0218SD,428,25323,0,696.0,762.0,58.0
2896,5,NBSY-0218SD,428,25608,762.0,696.0,921.0,58.0
2897,5,NBSY-0218SD,428,25108,0,754.0,770.0,58.0
2898,5,NBSY-0218SD,428,25172,770.0,754.0,770.0,58.0
2899,5,NBSY-0218SD,428,25448,1758.0,464.0,595.0,38.0
2900,5,NBSY-0218SD,428,25678,0,812.0,2361.0,58.0
2901,5,NBSY-0218SD,428,25779,0,870.0,1062.0,58.0
2902,5,NBSY-0218SD,428,25261,1062.0,870.0,1343.0,58.0
2903,5,NBSY-0218SD,428,25642,0,928.0,1343.0,58.0
2904,5,NBSY-0218SD,428,25891,0,986.0,1210.0,58.0
2905,5,NBSY-0218SD,428,25318,1343.0,928.0,792.0,58.0
2906,5,NBSY-0218SD,428,25374,1747.0,232.0,536.0,52.5
2907,5,NBSY-0218SD,428,25645,1736.0,0,492.0,58.0
2908,5,NBSY-0218SD,428,25262,1727.0,58.0,597.0,58.0
2909,5,NBSY-0218SD,428,25429,0,1044.0,1485.0,58.0
2910,5,NBSY-0218SD,428,25536,1210.0,986.0,991.0,58.0
